GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol status);Velocity type (vel type);A measure of the latency in the velocity time tag in seconds. It should be subtracted from the time to give improved results. (latency) [s];Differential age (age) [s];Horizontal speed over ground (hor spd) [m/s];Actual direction of motion over ground (track over ground) with respect to True North [deg];Vertical speed, where positive values indicate increasing altitude (up) and negative values indicate decreasing altitude (down) [m/s]
1900;126868.55;0;54;0;2;7.39583139726408;189.556689380488;0.0177458595389761
1900;126868.6;0;54;0;2;7.41861618952218;189.458559176222;0.0203169320359295
1900;126868.65;0;54;0;2;7.44212773605007;189.477742445616;0.0125415501489079
1900;126868.7;0;54;0;2;7.4288559764198;189.482422562303;0.00763252619794175
1900;126868.75;0;54;0;2;7.45350979944011;189.463426425805;0.00485836725115263
1900;126868.8;0;54;0;2;7.48093281880702;189.535594358209;0.00683839971111055
1900;126868.85;0;54;0;2;7.52247134493585;189.648259219243;0.0296285629077562
1900;126868.9;0;54;0;2;7.59255741092529;189.744250866149;0.0385249765970643
1900;126868.95;0;54;0;2;7.61767608796507;189.666243210254;0.0580359124131364
1900;126869;0;54;0;2;7.64705825022657;189.729579343754;0.101736980441404
1900;126869.05;0;54;0;2;7.67395356682824;189.756276979414;0.0969336429686924
1900;126869.1;0;54;0;2;7.7004207290024;189.695409548098;0.080869582812598
1900;126869.15;0;54;0;2;7.72658212280282;189.788231408565;0.0705696419618356
1900;126869.2;0;54;0;2;7.74458521477775;189.68839967104;0.073953079227898
1900;126869.25;0;54;0;2;7.76906693398223;189.661947555974;0.0814108033499359
1900;126869.3;0;54;0;2;7.7854448286771;189.600388215383;0.107558007323151
1900;126869.35;0;54;0;2;7.78606381074117;189.694024630348;0.0927732780108617
1900;126869.4;0;54;0;2;7.76712132886395;189.682384244328;0.0769991530822307
1900;126869.45;0;54;0;2;7.75927266679291;189.607637170442;0.0506263016187742
1900;126869.5;0;54;0;2;7.72541992680886;189.517367092879;0.0222860241796252
1900;126869.55;0;54;0;2;7.7096550415917;189.51211411401;0.0272254690240858
1900;126869.6;0;54;0;2;7.70439900335058;189.506406379193;0.0407948708324892
1900;126869.65;0;54;0;2;7.69596466252579;189.589975830066;0.0706982616945151
1900;126869.7;0;54;0;2;7.69015805930194;189.631051743286;0.0696158146426842
1900;126869.75;0;54;0;2;7.65511912224839;189.618789153334;0.0828925555939226
1900;126869.8;0;54;0;2;7.61839150437446;189.413513559735;0.0795817123117
1900;126869.85;0;54;0;2;7.57822844849819;189.399228893652;0.043968035465161
1900;126869.9;0;54;0;2;7.56619779126445;189.750792528709;0.0584291302191389
1900;126869.95;0;54;0;2;7.55092065508064;189.789151899828;0.0492122190127886
1900;126870;0;54;0;2;7.53972617063255;189.77865593222;0.0741227552855248
1900;126870.05;0;54;0;2;7.5162201950894;189.881974375422;0.074105780673261
1900;126870.1;0;54;0;2;7.5055855377262;189.853739839894;0.0967685984886986
1900;126870.15;0;54;0;2;7.48790352808253;189.706273015052;0.12916601053786
1900;126870.2;0;54;0;2;7.45766688932173;189.7897131884;0.123969111104935
1900;126870.25;0;54;0;2;7.43369963487333;189.9996696765;0.0884511974201656
1900;126870.3;0;54;0;2;7.38532032434273;189.929570940412;0.0708252809243328
1900;126870.35;0;54;0;2;7.36441768974681;189.68590498633;0.0739868382906668
1900;126870.4;0;54;0;2;7.33531186668723;189.530769553128;0.0724311521165282
1900;126870.45;0;54;0;2;7.30233905747004;189.555739203769;0.0686850540689261
1900;126870.5;0;54;0;2;7.274903195912;189.534521050488;0.0880261135768579
1900;126870.55;0;54;0;2;7.24820755122288;189.416776165246;0.096105686302252
1900;126870.6;0;54;0;2;7.21486827184;189.473293774833;0.0686381625707075
1900;126870.65;0;54;0;2;7.18705836846108;189.42948185471;0.0549996966385828
1900;126870.7;0;54;0;2;7.16800095897781;189.450737620332;0.0741411488619028
1900;126870.75;0;54;0;2;7.14119311459788;189.495999982404;0.0609866570160409
1900;126870.8;0;54;0;2;7.1315143692594;189.44638283932;0.0609377565541838
1900;126870.85;0;54;0;2;7.1188057786838;189.515517129679;0.0764399656836625
1900;126870.9;0;54;0;2;7.11171779840348;189.421511992346;0.0883440500729016
1900;126870.95;0;54;0;2;7.09371733079407;189.467868157418;0.068894170626518
1900;126871;0;54;0;2;7.0594525309038;189.406998346777;0.0509123622559389
1900;126871.05;0;54;0;2;7.03194843539992;189.506413777888;0.0442711172197487
1900;126871.1;0;54;0;2;6.99394777672451;189.700038595059;0.0461251024485514
1900;126871.15;0;54;0;2;6.9797957371838;189.713146913843;0.0281174484701694
1900;126871.2;0;54;0;2;6.96835247684776;189.523706476256;0.016673337950627
1900;126871.25;0;54;0;2;6.94996967215183;189.590745647205;0.0116095670976657
1900;126871.3;0;54;0;2;6.92343676370358;189.525926489782;0.0174078859586944
1900;126871.35;0;54;0;2;6.90329690258535;189.417435162697;0.0382526855955549
1900;126871.4;0;54;0;2;6.89226913609193;189.415614900577;0.0560435689973628
1900;126871.45;0;54;0;2;6.87913985833616;189.395882017657;0.0516676625510355
1900;126871.5;0;54;0;2;6.87451422489658;189.285494993854;0.0511519264464755
1900;126871.55;0;54;0;2;6.85367623606513;189.196790514896;0.042556621452674
1900;126871.6;0;54;0;2;6.84427829493534;189.211485387921;0.0229405538749474
1900;126871.65;0;54;0;2;6.82320567568751;189.102327862349;0.0539789262357226
1900;126871.7;0;54;0;2;6.81988236008169;189.08476105847;0.0704178140659701
1900;126871.75;0;54;0;2;6.80436100767264;189.030215880368;0.0590187875948858
1900;126871.8;0;54;0;2;6.78981290638251;189.108364421115;0.0544690045651794
1900;126871.85;0;54;0;2;6.76965229604867;188.927142864841;0.0528510590927058
1900;126871.9;0;54;0;2;6.74861271761221;188.961839569532;0.0533627047871597
1900;126871.95;0;54;0;2;6.72601537345887;188.947451696063;0.0529766627062611
1900;126872;0;54;0;2;6.70910953992918;188.899053532045;0.0456757910736814
1900;126872.05;0;54;0;2;6.68412241665282;188.817046363837;0.0358338384614441
1900;126872.1;0;54;0;2;6.67065528708485;188.672070065168;0.0467768985320367
1900;126872.15;0;54;0;2;6.66492186954784;188.658250147995;0.039197860567596
1900;126872.2;0;54;0;2;6.6371686633346;188.342720167569;0.0358762539452488
1900;126872.25;0;54;0;2;6.62028568225767;188.070567674267;0.0213276223299976
1900;126872.3;0;54;0;2;6.60602686301654;187.932478007288;0.0320366487368768
1900;126872.35;0;54;0;2;6.6000649054316;187.646332113558;0.0430723216468771
1900;126872.4;0;54;0;2;6.59954351226997;187.225970280576;0.0261859042693771
1900;126872.45;0;54;0;2;6.58995015329695;186.786332113253;0.0244651335397124
1900;126872.5;0;54;0;2;6.57468742758225;186.406336081182;0.015242626261661
1900;126872.55;0;54;0;2;6.56386469153391;186.094739926877;0.0256455838444363
1900;126872.6;0;54;0;2;6.54211977739272;185.377282238037;0.036293446210844
1900;126872.65;0;54;0;2;6.55920126722232;184.531249097224;0.039707668251082
1900;126872.7;0;54;0;2;6.52218422225476;183.988312431793;-0.0150028420156461
1900;126872.75;0;54;0;2;6.49177030777526;182.83373069736;-0.000893368935359184
1900;126872.8;0;54;0;2;6.44878637727452;181.919725114935;-0.00306510551554551
1900;126872.85;0;54;0;2;6.42311497908861;181.458463268497;0.0128254053152372
1900;126872.9;0;54;0;2;6.4219184063884;181.578851242341;0.0169183327048521
1900;126872.95;0;54;0;2;6.45593111720098;181.014597752238;0.00112560438967346
1900;126873;0;54;0;2;6.50031442410871;179.892185672396;0.0305424700454298
1900;126873.05;0;54;0;2;6.51691116569334;178.930858838702;-0.000869013819693176
1900;126873.1;0;54;0;2;6.53386164276901;178.314256680051;0.0334498060984023
1900;126873.15;0;54;0;2;6.53735114830977;176.995601722457;0.0691356696955459
1900;126873.2;0;54;0;2;6.56128206067476;175.840977317264;0.114258690079713
1900;126873.25;0;54;0;2;6.58328143903226;174.929564323194;0.178438711417251
1900;126873.3;0;54;0;2;6.59225744809938;174.345833572946;0.14180296882326
1900;126873.35;0;54;0;2;6.59360027849436;174.229032053833;0.0224627989520467
1900;126873.4;0;54;0;2;6.53978083009001;173.956732400973;-0.106284572828511
1900;126873.45;0;54;0;2;6.52442443942598;173.434904267497;-0.104441608544159
1900;126873.5;0;54;0;2;6.54004359680465;172.334491037302;-0.0715743302739491
1900;126873.55;0;54;0;2;6.54985290785635;171.049107618592;-0.0253228438017308
1900;126873.6;0;54;0;2;6.56977894798007;170.185300350478;0.0278986226008628
1900;126873.65;0;54;0;2;6.57962990892952;169.315298731728;0.013343482524999
1900;126873.7;0;54;0;2;6.56224639233765;168.136150586845;-0.0863076621390868
1900;126873.75;0;54;0;2;6.53120769384782;167.290995323676;-0.110197545647916
1900;126873.8;0;54;0;2;6.54012205706536;167.026464449381;-0.0694104066632959
1900;126873.85;0;54;0;2;6.55579050141118;166.437080078284;-0.028534232016769
1900;126873.9;0;54;0;2;6.58269977198222;165.139683904091;-0.0153814013970863
1900;126873.95;0;54;0;2;6.60490817373066;163.717588951636;-0.0335613305701452
1900;126874;0;54;0;2;6.60587395780729;162.90666699558;0.0288938235190779
1900;126874.05;0;54;0;2;6.62420634507808;162.400703209488;0.0424718761722565
1900;126874.1;0;54;0;2;6.65517176461868;161.374103889333;0.0643462395340171
1900;126874.15;0;54;0;2;6.65004959491918;160.274575647655;0.0684387306047283
1900;126874.2;0;54;0;2;6.65245362126008;159.608280946559;0.0905251406447012
1900;126874.25;0;54;0;2;6.65718939622138;159.015675517145;0.111149003112219
1900;126874.3;0;54;0;2;6.67133457315121;158.078810040393;0.0849772400368924
1900;126874.35;0;54;0;2;6.69241840829462;157.34469871818;0.0746435891625632
1900;126874.4;0;54;0;2;6.70284187298802;156.691210257254;0.0770969643629105
1900;126874.45;0;54;0;2;6.72853940716602;155.895394794625;0.0593860039936636
1900;126874.5;0;54;0;2;6.74955733903158;154.888062052061;0.085137930476002
1900;126874.55;0;54;0;2;6.77151364172283;154.100571061831;0.118290783663863
1900;126874.6;0;54;0;2;6.79050837498386;153.479108789966;0.138278559511174
1900;126874.65;0;54;0;2;6.8050435818321;152.756129467999;0.151917317722629
1900;126874.7;0;54;0;2;6.82671097867274;152.1018115454;0.0993557654093569
1900;126874.75;0;54;0;2;6.83685601379563;151.80616290315;0.0750028452228921
1900;126874.8;0;54;0;2;6.85371015725835;151.397316193011;0.0725222772068315
1900;126874.85;0;54;0;2;6.89247795669428;150.869108032649;0.077985500875406
1900;126874.9;0;54;0;2;6.92442238678571;150.256631024565;0.103505088615952
1900;126874.95;0;54;0;2;6.95956323090863;149.731259680834;0.118924077913831
1900;126875;0;54;0;2;6.99014534148347;149.235766710135;0.128514096081719
1900;126875.05;0;54;0;2;7.01421680503856;148.718187348924;0.12828508183614
1900;126875.1;0;54;0;2;7.0108713375228;148.309028197212;0.0629509406996225
1900;126875.15;0;54;0;2;7.01556022721534;147.870742681997;0.0276569757113898
1900;126875.2;0;54;0;2;7.01814230768442;147.441324070367;0.0115973083531857
1900;126875.25;0;54;0;2;7.03408138568185;146.788694722161;-0.000339485550469032
1900;126875.3;0;54;0;2;7.07712868809174;146.814400365192;0.00279297455830685
1900;126875.35;0;54;0;2;7.09856053418367;146.941821703124;-0.00980451030525531
1900;126875.4;0;54;0;2;7.13061251040044;146.826514593842;-0.000145431694184239
1900;126875.45;0;54;0;2;7.15761993427201;146.936263758449;0.0221016548805366
1900;126875.5;0;54;0;2;7.17487204274052;147.153225278443;0.03837693756808
1900;126875.55;0;54;0;2;7.20809641148742;147.126658569574;0.0582728818028517
1900;126875.6;0;54;0;2;7.24267865929209;146.8807475106;0.0671093426217562
1900;126875.65;0;54;0;2;7.26256636037064;146.896836945974;-0.00456006640058648
1900;126875.7;0;54;0;2;7.26131428243647;146.970831837122;-0.0535493639874969
1900;126875.75;0;54;0;2;7.30250436562182;146.787866268609;-0.0169892987772435
1900;126875.8;0;54;0;2;7.33178297887895;146.461761527757;0.0360033880627544
1900;126875.85;0;54;0;2;7.35934754725948;146.343123950863;0.0385027810494543
1900;126875.9;0;54;0;2;7.37243866590795;146.411866896539;0.059658201319412
1900;126875.95;0;54;0;2;7.39185023665615;146.49773151982;0.0501384133925296
1900;126876;0;54;0;2;7.41273413589673;146.435653446698;0.0369410971637483
1900;126876.05;0;54;0;2;7.43274683115712;146.235533532312;0.0218751565442852
1900;126876.1;0;54;0;2;7.47356417280451;146.282844373682;0.0218535910580946
1900;126876.15;0;54;0;2;7.50427812149738;146.225396857601;0.0479848084678332
1900;126876.2;0;54;0;2;7.55385028254207;146.055899804943;0.0840672195307572
1900;126876.25;0;54;0;2;7.6050635785369;145.98965892849;0.113064116060003
1900;126876.3;0;54;0;2;7.63848185378387;145.928933389681;0.132019631890816
1900;126876.35;0;54;0;2;7.65821700645453;145.802671667242;0.126874920538826
1900;126876.4;0;54;0;2;7.67327594536697;145.979110580694;0.11276346624401
1900;126876.45;0;54;0;2;7.70102163292559;146.364913372539;0.0782895434865938
1900;126876.5;0;54;0;2;7.70181938965049;146.563142825703;0.0625100593632166
1900;126876.55;0;54;0;2;7.73366586056404;146.551056069778;0.0461892142593752
1900;126876.6;0;54;0;2;7.76510597827712;146.453135381849;0.0532933667116575
1900;126876.65;0;54;0;2;7.79062913022117;146.253381297935;0.0899157995603921
1900;126876.7;0;54;0;2;7.85414655270557;146.292769438012;0.111515650168482
1900;126876.75;0;54;0;2;7.87112374011659;146.446849464863;0.0893809202047882
1900;126876.8;0;54;0;2;7.88529492058902;146.578200530072;0.0416341113755685
1900;126876.85;0;54;0;2;7.89424450982901;146.620221292193;0.0343158539210013
1900;126876.9;0;54;0;2;7.88937973358603;146.445639431145;0.0401727120080353
1900;126876.95;0;54;0;2;7.92097305954607;146.167242167035;0.0616406472604085
1900;126877;0;54;0;2;7.96165228368317;146.374209454528;0.0753463969685155
1900;126877.05;0;54;0;2;8.00779040342717;146.540088087953;0.063586303788473
1900;126877.1;0;54;0;2;8.01467888612858;146.100731833227;0.0452271902330019
1900;126877.15;0;54;0;2;8.02438416452353;146.060924580455;0.0612973544839384
1900;126877.2;0;54;0;2;8.04786017980408;146.185726321639;0.0510817234237027
1900;126877.25;0;54;0;2;8.09551522008125;146.111538146689;0.11218755993541
1900;126877.3;0;54;0;2;8.1747695405979;146.289061875447;0.0860203556555192
1900;126877.35;0;54;0;2;8.19378277054123;146.260786605781;0.0690946606265221
1900;126877.4;0;54;0;2;8.22195765744506;146.147700478375;0.0299821233178323
1900;126877.45;0;54;0;2;8.22790429937919;146.073599129813;0.0534916995642365
1900;126877.5;0;54;0;2;8.27531387742398;146.128026677137;0.0482097601791551
1900;126877.55;0;54;0;2;8.26914577546473;146.196615613958;0.0192932873642775
1900;126877.6;0;54;0;2;8.24300835483996;146.101304530124;-0.0500779616820655
1900;126877.65;0;54;0;2;8.21758487334859;145.916310886804;-0.0763492464401248
1900;126877.7;0;54;0;2;8.24946030998198;145.925593420442;-0.0806518566338932
1900;126877.75;0;54;0;2;8.27128573071785;145.895567314069;-0.0501649027679703
1900;126877.8;0;54;0;2;8.27771708574853;145.816283681364;-0.00992366038117654
1900;126877.85;0;54;0;2;8.32196207067199;145.670409749256;0.0180333807118016
1900;126877.9;0;54;0;2;8.34433048009461;145.836287639743;0.042230267980464
1900;126877.95;0;54;0;2;8.37260914250584;145.694546387722;0.0463386860390749
1900;126878;0;54;0;2;8.38149534393801;145.69444264434;0.0349426062289346
1900;126878.05;0;54;0;2;8.39360601893302;145.78275234032;0.0179211845634719
1900;126878.1;0;54;0;2;8.39310588161758;145.640530178755;0.017520452756659
1900;126878.15;0;54;0;2;8.39836699095358;145.798806166165;0.00923037128738313
1900;126878.2;0;54;0;2;8.41612483560995;145.747014752699;-0.0147481858526781
1900;126878.25;0;54;0;2;8.42255607664947;145.643296959682;-0.0142455474881702
1900;126878.3;0;54;0;2;8.45221239740613;145.627159426582;0.00852399873903664
1900;126878.35;0;54;0;2;8.4724363020057;145.635622300017;0.0135228511871901
1900;126878.4;0;54;0;2;8.47921071212401;145.497866795262;0.022531367157999
1900;126878.45;0;54;0;2;8.49676542839627;145.638420096377;0.0442071464680707
1900;126878.5;0;54;0;2;8.49227506983951;145.573246092839;0.0210449301950573
1900;126878.55;0;54;0;2;8.49348273677714;145.48559996152;0.0237910716279752
1900;126878.6;0;54;0;2;8.4884975105375;145.506050980477;-0.015557261281423
1900;126878.65;0;54;0;2;8.50132264766084;145.642501475268;-0.0215439985624495
1900;126878.7;0;54;0;2;8.50706082000463;145.570294426347;0.00541887840855759
1900;126878.75;0;54;0;2;8.5420848625184;145.516135638164;0.027107302924382
1900;126878.8;0;54;0;2;8.56415080021029;145.50449217007;0.0594142307238648
1900;126878.85;0;54;0;2;8.5742239154809;145.43205552612;0.0835300590401364
1900;126878.9;0;54;0;2;8.59915801536699;145.396123660206;0.085240910187542
1900;126878.95;0;54;0;2;8.59515271498934;145.405268441445;0.0817574471684166
1900;126879;0;54;0;2;8.59871297736345;145.553750130026;0.0631605457356494
1900;126879.05;0;54;0;3;8.5928084628565;145.404099125496;0.0417111804905637
1900;126879.1;0;54;0;3;8.60477978866837;145.313482943805;0.073686153249191
1900;126879.15;0;54;0;3;8.60737592729277;145.402067849979;0.0814150224912469
1900;126879.2;0;54;0;3;8.60634488106078;145.380780535718;0.0837939678168995
1900;126879.25;0;54;0;3;8.58531213287285;145.307047020837;0.077917366027576
1900;126879.3;0;54;0;3;8.55460633310281;145.340454939862;0.0466524485305007
1900;126879.35;0;54;0;3;8.54601749504845;145.276855784397;0.0162743073286249
1900;126879.4;0;54;0;3;8.52290082691894;145.337256556367;0.0075991514427054
1900;126879.45;0;54;0;3;8.51011909336193;145.324017787039;0.0165870958306122
1900;126879.5;0;54;0;3;8.52930128824102;145.431837325666;0.0353237334964693
1900;126879.55;0;54;0;3;8.53179471160376;145.4276539155;0.0411239658204696
1900;126879.6;0;54;0;3;8.51231666719359;145.263205467505;0.0503547623961116
1900;126879.65;0;54;0;3;8.52849908106534;145.234896665439;0.0712900789583197
1900;126879.7;0;54;0;3;8.52091613462203;145.251698118928;0.0522106680044496
1900;126879.75;0;54;0;3;8.52740678397659;145.269471474901;0.0389903753391581
1900;126879.8;0;54;0;3;8.49852221362036;145.285789461511;0.0235261470666881
1900;126879.85;0;54;0;3;8.50470099178229;145.204930574496;0.00390882214988553
1900;126879.9;0;54;0;3;8.50012666245826;145.26408808568;0.010227239206885
1900;126879.95;0;54;0;3;8.49346582409983;145.109718317493;0.0226449979801471
1900;126880;0;54;0;3;8.49216545726249;145.035355587412;0.0285045147631036
1900;126880.05;0;54;0;4;8.50471191963218;144.93498672878;0.0149598857813902
1900;126880.1;0;54;0;4;8.50353231394848;145.001913774622;0.0255987136738076
1900;126880.15;0;54;0;4;8.50286798549257;145.006611286243;0.0260124540051692
1900;126880.2;0;54;0;4;8.50673723839275;145.062528138733;0.0227115393980806
1900;126880.25;0;54;0;4;8.4926789284744;145.081556291766;0.005179431397766
1900;126880.3;0;54;0;4;8.49676280753807;144.951471081618;0.00737208391171063
1900;126880.35;0;54;0;4;8.48186787029606;145.095950487589;-0.0241693677824024
1900;126880.4;0;54;0;4;8.45991599184707;145.135089509122;-0.0365886807999734
1900;126880.45;0;54;0;4;8.45341353376966;145.131560264857;-0.026476461411399
1900;126880.5;0;54;0;4;8.452065243993;145.215330061123;-0.0245727532250606
1900;126880.55;0;54;0;4;8.46090306735356;145.293315372085;-0.0268974326852023
1900;126880.6;0;54;0;4;8.47370969362138;145.075376238797;-0.00200076187719489
1900;126880.65;0;54;0;4;8.49023044008195;145.06388984021;0.00836676685834048
1900;126880.7;0;54;0;4;8.48974492606538;145.167318293116;0.0317605075960419
1900;126880.75;0;54;0;4;8.49882790662348;145.046366988189;0.0273221291732093
1900;126880.8;0;54;0;4;8.48834412485425;145.009804026929;0.0315676278207371
1900;126880.85;0;54;0;4;8.48579455268115;145.222391835677;0.00828322546665028
1900;126880.9;0;54;0;4;8.44759636190493;145.215231376343;-0.0397862163229714
1900;126880.95;0;54;0;4;8.44374133089915;145.17431890186;-0.0507510856506466
1900;126881;0;54;0;4;8.4396394381279;145.194897677079;0.0005680254386915
1900;126881.05;0;54;0;5;8.44361812389279;145.097249496145;0.0126484755009444
1900;126881.1;0;54;0;5;8.45523193434773;145.206557909721;0.0201135475525933
1900;126881.15;0;54;0;5;8.44328561322701;145.21951448435;0.0377569985921347
1900;126881.2;0;54;0;5;8.43688198128938;145.251356562311;0.0223147390296448
1900;126881.25;0;54;0;5;8.42784879069527;145.224309612929;0.00953159090803757
1900;126881.3;0;54;0;5;8.40587651404504;145.21244736447;0.00355390127904842
1900;126881.35;0;54;0;5;8.38522566461048;145.245680132884;0.0309144781921278
1900;126881.4;0;54;0;5;8.36428072309296;145.344451315597;0.0660910274128517
1900;126881.45;0;54;0;5;8.3545285431681;145.406718337245;0.0542154917690532
1900;126881.5;0;54;0;5;8.33506907846106;145.510059004285;0.0440373510933707
1900;126881.55;0;54;0;5;8.32183305155983;145.540413740342;0.0357788411965063
1900;126881.6;0;54;0;5;8.31636517230034;145.460387901382;0.0631121454765697
1900;126881.65;0;54;0;5;8.30746731060154;145.398731563;0.0575548016752587
1900;126881.7;0;54;0;5;8.285835293795;145.445261924183;0.0561645129484853
1900;126881.75;0;54;0;5;8.2729378091796;145.529353722154;0.0658923885801426
1900;126881.8;0;54;0;5;8.25225787664924;145.618701688852;0.0702643335652016
1900;126881.85;0;54;0;5;8.21461271550895;145.586349753172;0.0552355242436984
1900;126881.9;0;54;0;5;8.15774027731984;145.598316232173;0.0296636632933627
1900;126881.95;0;54;0;5;8.1260141817614;145.601970619776;0.0189129621620765
1900;126882;0;54;0;5;8.101482335828;145.638273293506;0.0232752793190527
1900;126882.05;0;54;0;6;8.08655054003443;145.521351621075;0.0264563477551452
1900;126882.1;0;54;0;6;8.06453618425924;145.500544522047;0.0332670724787492
1900;126882.15;0;54;0;6;8.04278150357763;145.420323485761;0.0628362776407552
1900;126882.2;0;54;0;6;8.04484746913035;145.328095793035;0.0820134455018056
1900;126882.25;0;54;0;6;8.04425128265413;145.312896824296;0.0829147598711333
1900;126882.3;0;54;0;6;7.99834896987113;145.286190306512;0.0786721240035275
1900;126882.35;0;54;0;6;7.95925219421402;145.225620973168;0.059796997473982
1900;126882.4;0;54;0;6;7.93375643294382;145.221343388419;0.0392620641873793
1900;126882.45;0;54;0;6;7.90252506875084;145.333875268208;0.0335318879033815
1900;126882.5;0;54;0;6;7.8897255669799;145.425194595431;-0.00514740207872988
1900;126882.55;0;54;0;6;7.87211965034619;145.322275040944;-0.00136593820034436
1900;126882.6;0;54;0;6;7.83982513665927;145.350942538134;0.00266811592946015
1900;126882.65;0;54;0;6;7.81079110982173;145.385038287154;0.0125138611940403
1900;126882.7;0;54;0;6;7.80672781269957;145.562632786112;0.011126181471464
1900;126882.75;0;54;0;6;7.7815928451333;145.678045021568;0.00492293306122882
1900;126882.8;0;54;0;6;7.74448388132256;145.804566575094;0.00206772441979863
1900;126882.85;0;54;0;6;7.71094103008004;145.894936610146;-0.00105357179886134
1900;126882.9;0;54;0;6;7.68751139999269;145.739421036866;-0.0227436079484149
1900;126882.95;0;54;0;6;7.64714821336601;145.695053991101;-0.0106005978904902
1900;126883;0;54;0;6;7.62381144489065;145.801676360854;-0.0100192786125146
1900;126883.05;0;54;0;6;7.59594616562437;145.801823874927;0.0180259447855513
1900;126883.1;0;54;0;6;7.56979347752847;145.932529022051;0.033760910434268
1900;126883.15;0;54;0;6;7.55671710287181;145.844886998659;0.0275724889359337
1900;126883.2;0;54;0;6;7.54299261085453;145.81432398263;0.0371313276986887
1900;126883.25;0;54;0;6;7.5396821271405;145.747960267632;0.0342724212704986
1900;126883.3;0;54;0;6;7.52191331345283;145.774233601359;0.0546149985910067
1900;126883.35;0;54;0;6;7.50689517058924;145.861081796637;0.0583481966532884
1900;126883.4;0;54;0;6;7.47105895079379;146.047587287596;0.0498445191885941
1900;126883.45;0;54;0;6;7.44952593467373;146.074157415566;0.0520019999199186
1900;126883.5;0;54;0;6;7.41752146307707;146.094569070692;0.0273703609832974
1900;126883.55;0;54;0;6;7.39021518533559;146.18353806639;-0.00132575694586645
1900;126883.6;0;54;0;6;7.35802868881307;146.186533441316;-0.0117535466950529
1900;126883.65;0;54;0;6;7.32937686734256;146.113955855281;-0.0208313721801252
1900;126883.7;0;54;0;6;7.31560385364642;146.008432833413;0.00151992499435849
1900;126883.75;0;54;0;6;7.29241190697057;146.000375785542;0.0237001600463183
1900;126883.8;0;54;0;6;7.2914317914278;146.0236334362;0.0424222862786374
1900;126883.85;0;54;0;6;7.25660059258113;145.932500089215;0.00211163702844841
1900;126883.9;0;54;0;6;7.22193090006959;145.896825032177;0.0153258996786763
1900;126883.95;0;54;0;6;7.18461412484581;146.03698036211;0.0144113537753539
1900;126884;0;54;0;6;7.15498261257792;146.115178265591;0.0232188368424517
1900;126884.05;0;54;0;7;7.1254207377237;146.140456275278;0.0147419465860184
1900;126884.1;0;54;0;7;7.09977579273645;145.985420332519;-0.00313615553779112
1900;126884.15;0;54;0;7;7.08515728084184;145.870599278859;-0.0128895228141608
1900;126884.2;0;54;0;7;7.0610413919502;145.83583875724;0.00258663405851722
1900;126884.25;0;54;0;7;7.03714882953754;146.023877749517;0.0371260698308933
1900;126884.3;0;54;0;7;7.04533228864161;145.857070446389;0.0431715273546511
1900;126884.35;0;54;0;7;7.02944078438862;145.762814471996;0.0669471659016483
1900;126884.4;0;54;0;7;7.02015041161164;145.901751637494;0.0623796830872609
1900;126884.45;0;54;0;7;7.00172099371107;145.859837434711;0.0575721639345588
1900;126884.5;0;54;0;7;6.98087732474851;145.817138204196;0.0602255545457111
1900;126884.55;0;54;0;7;6.96744737479456;145.880109394958;0.0585781813296373
1900;126884.6;0;54;0;7;6.94644844764493;145.74652625581;0.0646273292499489
1900;126884.65;0;54;0;7;6.92551445234849;145.782848512597;0.0253922427337954
1900;126884.7;0;54;0;7;6.91048013532835;145.668112283176;0.029285604337979
1900;126884.75;0;54;0;7;6.90455952744276;145.654545427354;0.0142858051906227
1900;126884.8;0;54;0;7;6.8969035590268;145.749115698163;0.0226588140444712
1900;126884.85;0;54;0;7;6.89107108324861;145.784610661797;0.0268364050996173
1900;126884.9;0;54;0;7;6.87250930535375;145.594935005374;0.0417906196781104
1900;126884.95;0;54;0;7;6.83997564649601;145.479331229376;0.0323828122084135
1900;126885;0;54;0;7;6.81740585309293;145.785418907441;0.0394603924284591
1900;126885.05;0;54;0;8;6.80365874644569;145.581024169267;-0.00739640552573517
1900;126885.1;0;54;0;8;6.77032530266838;145.638227454952;-0.01243659403666
1900;126885.15;0;54;0;8;6.75710177984364;145.742119736562;-0.0219753542765591
1900;126885.2;0;54;0;8;6.75570141900899;145.796384455115;-0.0113124849394044
1900;126885.25;0;54;0;8;6.74893678067253;145.595998215735;0.0041714041689529
1900;126885.3;0;54;0;8;6.74970543178251;145.417537481862;0.0259078895981633
1900;126885.35;0;54;0;8;6.73886091157863;145.655617620229;0.0492589008949165
1900;126885.4;0;54;0;8;6.73392984501497;145.602390453216;0.0370856033761431
1900;126885.45;0;54;0;8;6.70658048260389;145.539459544282;0.0458566912509371
1900;126885.5;0;54;0;8;6.69583384870043;145.508923917924;0.0289130578303394
1900;126885.55;0;54;0;8;6.69143282628138;145.60272855687;0.022424021788896
1900;126885.6;0;54;0;8;6.67968764988885;145.637211666706;0.000248008834480284
1900;126885.65;0;54;0;8;6.6778112070127;145.405777249856;-0.0102764591315712
1900;126885.7;0;54;0;8;6.66475847749999;145.334259437044;-0.0164526051474332
1900;126885.75;0;54;0;8;6.66519239379745;145.318534989227;-0.00850735218996901
1900;126885.8;0;54;0;8;6.65840001708315;145.173650572437;0.0102352491608029
