time,sv_sys,sv_id,los
1225628580,R,1,1
1225628580,R,2,1
1225628580,R,3,1
1225628580,R,10,0
1225628580,R,11,1
1225628580,R,17,1
1225628580,R,18,0
1225628581,G,1,0
1225628581,G,3,1
1225628581,G,9,1
1225628581,G,17,0
1225628581,G,19,1
1225628581,G,22,1
1225628581,G,23,1
1225628581,G,31,0
1225628581,E,4,1
1225628581,E,5,1
1225628581,E,9,1
1225628581,R,1,1
1225628581,R,2,1
1225628581,R,3,1
1225628581,R,10,0
1225628581,R,11,1
1225628581,R,17,1
1225628581,R,18,0
1225628582,G,1,0
1225628582,G,3,1
1225628582,G,9,1
1225628582,G,17,0
1225628582,G,19,1
1225628582,G,22,1
1225628582,G,23,1
1225628582,G,31,0
1225628582,E,4,1
1225628582,E,5,1
1225628582,E,9,1
1225628582,R,1,1
1225628582,R,2,1
1225628582,R,3,1
1225628582,R,11,1
1225628582,R,17,1
1225628582,R,18,0
1225628583,G,1,0
1225628583,G,3,1
1225628583,G,9,1
1225628583,G,17,0
1225628583,G,19,1
1225628583,G,22,1
1225628583,G,23,1
1225628583,G,31,0
1225628583,E,4,1
1225628583,E,5,1
1225628583,E,9,1
1225628583,R,1,1
1225628583,R,2,1
1225628583,R,3,1
1225628583,R,11,1
1225628583,R,17,1
1225628583,R,18,0
1225628584,G,1,0
1225628584,G,3,1
1225628584,G,9,1
1225628584,G,17,0
1225628584,G,19,1
1225628584,G,22,1
1225628584,G,23,1
1225628584,G,31,0
1225628584,E,4,1
1225628584,E,5,1
1225628584,E,9,1
1225628584,R,1,1
1225628584,R,2,1
1225628584,R,3,1
1225628584,R,11,1
1225628584,R,17,1
1225628584,R,18,0
1225628585,G,1,0
1225628585,G,3,1
1225628585,G,9,1
1225628585,G,17,0
1225628585,G,19,1
1225628585,G,22,1
1225628585,G,23,1
1225628585,G,31,0
1225628585,E,4,1
1225628585,E,5,1
1225628585,E,9,1
1225628585,R,1,1
1225628585,R,2,1
1225628585,R,3,1
1225628585,R,10,0
1225628585,R,11,1
1225628585,R,17,1
1225628585,R,18,0
1225628586,G,3,1
1225628586,G,9,1
1225628586,G,17,0
1225628586,G,19,1
1225628586,G,22,1
1225628586,G,23,1
1225628586,G,31,0
1225628586,E,4,1
1225628586,E,5,1
1225628586,E,9,1
1225628586,R,1,1
1225628586,R,2,1
1225628586,R,3,1
1225628586,R,10,0
1225628586,R,11,1
1225628586,R,17,1
1225628586,R,18,0
1225628587,G,3,1
1225628587,G,9,1
1225628587,G,17,0
1225628587,G,19,1
1225628587,G,23,1
1225628587,G,31,0
1225628587,E,4,1
1225628587,E,5,1
1225628587,E,9,1
1225628587,R,1,1
1225628587,R,2,1
1225628587,R,3,1
1225628587,R,10,0
1225628587,R,11,1
1225628587,R,17,1
1225628587,R,18,0
1225628588,G,3,1
1225628588,G,6,0
1225628588,G,9,1
1225628588,G,17,0
1225628588,G,19,1
1225628588,G,23,1
1225628588,G,31,0
1225628588,E,4,1
1225628588,E,5,1
1225628588,E,9,1
1225628588,R,1,1
1225628588,R,2,1
1225628588,R,3,1
1225628588,R,10,0
1225628588,R,11,1
1225628588,R,17,1
1225628588,R,18,0
1225628589,G,1,0
1225628589,G,3,1
1225628589,G,6,0
1225628589,G,9,1
1225628589,G,17,0
1225628589,G,19,1
1225628589,G,22,0
1225628589,G,23,1
1225628589,G,31,0
1225628589,E,4,1
1225628589,E,5,1
1225628589,E,9,1
1225628589,R,1,1
1225628589,R,2,1
1225628589,R,3,1
1225628589,R,10,0
1225628589,R,11,1
1225628589,R,17,1
1225628589,R,18,0
1225628590,G,3,1
1225628590,G,9,1
1225628590,G,17,0
1225628590,G,19,1
1225628590,G,22,0
1225628590,G,23,1
1225628590,G,31,0
1225628590,E,4,1
1225628590,E,5,1
1225628590,E,9,1
1225628590,R,1,1
1225628590,R,2,1
1225628590,R,3,1
1225628590,R,10,0
1225628590,R,11,1
1225628590,R,17,1
1225628590,R,18,0
1225628591,G,3,1
1225628591,G,9,1
1225628591,G,17,0
1225628591,G,19,1
1225628591,G,22,0
1225628591,G,23,1
1225628591,G,31,0
1225628591,E,4,1
1225628591,E,5,1
1225628591,E,9,1
1225628591,R,1,1
1225628591,R,2,1
1225628591,R,3,1
1225628591,R,10,0
1225628591,R,11,1
1225628591,R,17,1
1225628591,R,18,0
1225628592,G,3,1
1225628592,G,6,0
1225628592,G,9,1
1225628592,G,17,0
1225628592,G,19,1
1225628592,G,22,0
1225628592,G,23,1
1225628592,G,31,0
1225628592,E,4,1
1225628592,E,5,1
1225628592,E,9,1
1225628592,R,1,1
1225628592,R,2,1
1225628592,R,3,1
1225628592,R,10,0
1225628592,R,11,1
1225628592,R,17,1
1225628592,R,18,0
1225628593,G,3,1
1225628593,G,9,1
1225628593,G,17,0
1225628593,G,19,1
1225628593,G,22,0
1225628593,G,23,1
1225628593,G,31,0
1225628593,E,4,1
1225628593,E,5,1
1225628593,E,9,1
1225628593,R,1,1
1225628593,R,2,1
1225628593,R,3,1
1225628593,R,10,0
1225628593,R,11,1
1225628593,R,17,1
1225628593,R,18,0
1225628594,G,3,1
1225628594,G,9,1
1225628594,G,17,0
1225628594,G,19,1
1225628594,G,22,0
1225628594,G,23,1
1225628594,G,31,0
1225628594,E,4,1
1225628594,E,5,1
1225628594,E,9,1
1225628594,R,1,1
1225628594,R,2,1
1225628594,R,3,1
1225628594,R,10,0
1225628594,R,11,1
1225628594,R,17,1
1225628594,R,18,0
1225628595,G,3,1
1225628595,G,9,1
1225628595,G,17,0
1225628595,G,19,1
1225628595,G,22,0
1225628595,G,23,1
1225628595,G,31,0
1225628595,E,4,1
1225628595,E,5,1
1225628595,E,9,1
1225628595,R,1,1
1225628595,R,2,1
1225628595,R,3,1
1225628595,R,10,0
1225628595,R,11,1
1225628595,R,17,1
1225628595,R,18,0
1225628596,G,3,1
1225628596,G,9,1
1225628596,G,17,0
1225628596,G,19,1
1225628596,G,22,0
1225628596,G,23,1
1225628596,G,31,0
1225628596,E,4,1
1225628596,E,5,1
1225628596,E,9,1
1225628596,R,1,1
1225628596,R,2,1
1225628596,R,3,1
1225628596,R,10,0
1225628596,R,11,1
1225628596,R,17,1
1225628596,R,18,0
1225628597,G,3,1
1225628597,G,9,1
1225628597,G,17,0
1225628597,G,19,1
1225628597,G,22,1
1225628597,G,23,1
1225628597,G,31,0
1225628597,E,4,1
1225628597,E,5,1
1225628597,E,9,1
1225628597,R,1,1
1225628597,R,2,1
1225628597,R,3,1
1225628597,R,10,0
1225628597,R,11,1
1225628597,R,17,1
1225628597,R,18,0
1225628598,G,1,0
1225628598,G,3,1
1225628598,G,9,1
1225628598,G,17,0
1225628598,G,19,1
1225628598,G,22,0
1225628598,G,23,1
1225628598,G,31,0
1225628598,E,4,1
1225628598,E,5,1
1225628598,E,9,1
1225628598,R,1,1
1225628598,R,2,1
1225628598,R,3,1
1225628598,R,10,0
1225628598,R,11,1
1225628598,R,17,1
1225628598,R,18,0
1225628599,G,3,1
1225628599,G,6,1
1225628599,G,9,1
1225628599,G,17,0
1225628599,G,19,1
1225628599,G,22,0
1225628599,G,23,1
1225628599,G,31,0
1225628599,E,4,1
1225628599,E,5,1
1225628599,E,9,1
1225628599,R,1,1
1225628599,R,2,1
1225628599,R,3,1
1225628599,R,10,0
1225628599,R,11,1
1225628599,R,17,1
1225628599,R,18,1
1225628600,G,3,1
1225628600,G,6,0
1225628600,G,9,1
1225628600,G,17,0
1225628600,G,19,1
1225628600,G,22,0
1225628600,G,23,1
1225628600,G,31,0
1225628600,E,4,1
1225628600,E,5,1
1225628600,E,9,1
1225628600,R,1,1
1225628600,R,2,1
1225628600,R,3,1
1225628600,R,10,0
1225628600,R,11,1
1225628600,R,17,1
1225628600,R,18,0
1225628601,G,3,1
1225628601,G,6,0
1225628601,G,9,1
1225628601,G,17,0
1225628601,G,19,1
1225628601,G,23,1
1225628601,G,31,0
1225628601,E,4,1
1225628601,E,5,1
1225628601,E,9,1
1225628601,R,1,1
1225628601,R,2,1
1225628601,R,3,1
1225628601,R,10,0
1225628601,R,11,1
1225628601,R,17,1
1225628601,R,18,0
1225628602,G,3,1
1225628602,G,6,0
1225628602,G,9,1
1225628602,G,17,0
1225628602,G,19,1
1225628602,G,22,0
1225628602,G,23,1
1225628602,G,31,0
1225628602,E,4,1
1225628602,E,5,1
1225628602,E,9,1
1225628602,R,1,1
1225628602,R,2,1
1225628602,R,3,1
1225628602,R,10,0
1225628602,R,11,1
1225628602,R,17,1
1225628602,R,18,0
1225628603,G,3,1
1225628603,G,6,0
1225628603,G,9,1
1225628603,G,17,0
1225628603,G,19,1
1225628603,G,22,0
1225628603,G,23,1
1225628603,G,31,0
1225628603,E,4,1
1225628603,E,5,1
1225628603,E,9,1
1225628603,R,1,1
1225628603,R,2,1
1225628603,R,3,1
1225628603,R,10,0
1225628603,R,11,1
1225628603,R,17,1
1225628603,R,18,0
1225628604,G,3,1
1225628604,G,6,0
1225628604,G,9,1
1225628604,G,17,0
1225628604,G,19,1
1225628604,G,22,0
1225628604,G,23,1
1225628604,G,31,0
1225628604,E,4,1
1225628604,E,5,1
1225628604,E,9,1
1225628604,R,1,1
1225628604,R,2,1
1225628604,R,3,1
1225628604,R,10,0
1225628604,R,11,1
1225628604,R,17,1
1225628604,R,18,0
1225628605,G,3,1
1225628605,G,6,0
1225628605,G,9,1
1225628605,G,17,0
1225628605,G,19,1
1225628605,G,22,0
1225628605,G,23,1
1225628605,G,31,0
1225628605,E,4,1
1225628605,E,5,1
1225628605,E,9,1
1225628605,R,1,1
1225628605,R,2,1
1225628605,R,3,1
1225628605,R,10,0
1225628605,R,11,1
1225628605,R,17,1
1225628605,R,18,0
1225628606,G,3,1
1225628606,G,9,1
1225628606,G,17,0
1225628606,G,19,1
1225628606,G,22,0
1225628606,G,23,1
1225628606,G,31,0
1225628606,E,4,1
1225628606,E,5,1
1225628606,E,9,1
1225628606,R,1,1
1225628606,R,2,1
1225628606,R,3,1
1225628606,R,10,0
1225628606,R,11,1
1225628606,R,17,1
1225628606,R,18,0
1225628607,G,3,1
1225628607,G,9,1
1225628607,G,17,0
1225628607,G,19,1
1225628607,G,22,0
1225628607,G,23,1
1225628607,G,31,0
1225628607,E,4,1
1225628607,E,5,1
1225628607,E,9,1
1225628607,R,1,1
1225628607,R,2,1
1225628607,R,3,1
1225628607,R,10,0
1225628607,R,11,1
1225628607,R,17,1
1225628607,R,18,0
1225628608,G,3,1
1225628608,G,9,1
1225628608,G,17,0
1225628608,G,19,1
1225628608,G,22,0
1225628608,G,23,1
1225628608,G,31,0
1225628608,E,4,1
1225628608,E,5,1
1225628608,E,9,1
1225628608,R,1,1
1225628608,R,2,1
1225628608,R,3,1
1225628608,R,10,0
1225628608,R,11,1
1225628608,R,17,1
1225628608,R,18,0
1225628609,G,3,1
1225628609,G,9,1
1225628609,G,17,0
1225628609,G,19,1
1225628609,G,22,0
1225628609,G,23,1
1225628609,G,31,0
1225628609,E,4,1
1225628609,E,5,1
1225628609,E,9,1
1225628609,R,1,1
1225628609,R,2,1
1225628609,R,3,1
1225628609,R,10,0
1225628609,R,11,1
1225628609,R,17,1
1225628609,R,18,0
1225628610,G,3,1
1225628610,G,9,1
1225628610,G,17,0
1225628610,G,19,1
1225628610,G,22,0
1225628610,G,23,1
1225628610,G,31,0
1225628610,E,4,1
1225628610,E,5,1
1225628610,E,9,1
1225628610,R,1,1
1225628610,R,2,1
1225628610,R,3,1
1225628610,R,10,0
1225628610,R,11,1
1225628610,R,17,1
1225628610,R,18,0
1225628611,G,1,0
1225628611,G,3,1
1225628611,G,9,1
1225628611,G,17,0
1225628611,G,19,1
1225628611,G,22,0
1225628611,G,23,1
1225628611,G,31,0
1225628611,E,4,1
1225628611,E,5,1
1225628611,E,9,1
1225628611,R,1,1
1225628611,R,2,1
1225628611,R,3,1
1225628611,R,10,0
1225628611,R,11,1
1225628611,R,17,1
1225628611,R,18,0
1225628612,G,3,1
1225628612,G,9,1
1225628612,G,17,0
1225628612,G,19,1
1225628612,G,22,0
1225628612,G,23,1
1225628612,G,31,0
1225628612,E,4,1
1225628612,E,5,1
1225628612,E,9,1
1225628612,R,1,1
1225628612,R,2,1
1225628612,R,3,1
1225628612,R,10,0
1225628612,R,11,1
1225628612,R,17,1
1225628612,R,18,0
1225628613,G,3,1
1225628613,G,9,1
1225628613,G,17,0
1225628613,G,19,1
1225628613,G,22,0
1225628613,G,23,1
1225628613,G,31,0
1225628613,E,4,1
1225628613,E,5,1
1225628613,E,9,1
1225628613,R,1,1
1225628613,R,2,1
1225628613,R,3,1
1225628613,R,10,0
1225628613,R,11,1
1225628613,R,17,1
1225628613,R,18,0
1225628614,G,3,1
1225628614,G,9,0
1225628614,G,17,0
1225628614,G,19,1
1225628614,G,22,0
1225628614,G,23,1
1225628614,G,31,0
1225628614,E,4,1
1225628614,E,5,1
1225628614,E,9,1
1225628614,R,1,1
1225628614,R,2,1
1225628614,R,3,1
1225628614,R,10,0
1225628614,R,11,1
1225628614,R,17,0
1225628614,R,18,1
1225628615,G,3,1
1225628615,G,9,0
1225628615,G,17,0
1225628615,G,19,1
1225628615,G,22,0
1225628615,G,23,1
1225628615,G,31,0
1225628615,E,4,1
1225628615,E,5,1
1225628615,E,9,1
1225628615,R,1,1
1225628615,R,2,1
1225628615,R,3,1
1225628615,R,10,0
1225628615,R,11,1
1225628615,R,17,1
1225628615,R,18,0
1225628616,G,3,1
1225628616,G,9,0
1225628616,G,17,0
1225628616,G,19,1
1225628616,G,22,0
1225628616,G,23,1
1225628616,G,31,0
1225628616,E,4,1
1225628616,E,5,1
1225628616,E,9,1
1225628616,R,1,1
1225628616,R,2,1
1225628616,R,3,1
1225628616,R,10,0
1225628616,R,11,1
1225628616,R,17,0
1225628616,R,18,1
1225628617,G,3,1
1225628617,G,9,1
1225628617,G,17,0
1225628617,G,19,1
1225628617,G,22,0
1225628617,G,23,1
1225628617,G,31,0
1225628617,E,4,1
1225628617,E,5,1
1225628617,E,9,1
1225628617,R,1,1
1225628617,R,2,1
1225628617,R,3,1
1225628617,R,10,0
1225628617,R,11,0
1225628617,R,17,1
1225628617,R,18,0
1225628618,G,3,1
1225628618,G,9,1
1225628618,G,17,0
1225628618,G,19,1
1225628618,G,22,0
1225628618,G,23,1
1225628618,G,31,0
1225628618,E,4,1
1225628618,E,5,1
1225628618,E,9,1
1225628618,R,1,1
1225628618,R,2,1
1225628618,R,3,1
1225628618,R,10,0
1225628618,R,11,1
1225628618,R,17,1
1225628618,R,18,1
1225628619,G,3,1
1225628619,G,9,1
1225628619,G,17,0
1225628619,G,19,1
1225628619,G,22,0
1225628619,G,23,1
1225628619,G,31,0
1225628619,E,4,1
1225628619,E,5,1
1225628619,E,9,1
1225628619,R,1,1
1225628619,R,2,1
1225628619,R,3,1
1225628619,R,10,0
1225628619,R,11,1
1225628619,R,17,1
1225628619,R,18,1
1225628620,G,3,1
1225628620,G,9,1
1225628620,G,17,0
1225628620,G,19,1
1225628620,G,22,0
1225628620,G,23,1
1225628620,G,31,0
1225628620,E,4,1
1225628620,E,5,1
1225628620,E,9,1
1225628620,R,1,1
1225628620,R,2,1
1225628620,R,3,1
1225628620,R,10,0
1225628620,R,11,1
1225628620,R,17,1
1225628620,R,18,1
1225628621,G,3,1
1225628621,G,9,1
1225628621,G,17,0
1225628621,G,19,1
1225628621,G,22,0
1225628621,G,23,1
1225628621,G,31,0
1225628621,E,4,1
1225628621,E,5,1
1225628621,E,9,1
1225628621,R,1,1
1225628621,R,2,1
1225628621,R,3,1
1225628621,R,10,0
1225628621,R,11,1
1225628621,R,17,1
1225628621,R,18,0
1225628622,G,3,1
1225628622,G,9,1
1225628622,G,17,0
1225628622,G,19,1
1225628622,G,22,0
1225628622,G,23,1
1225628622,G,31,0
1225628622,E,4,1
1225628622,E,5,1
1225628622,E,9,1
1225628622,R,1,1
1225628622,R,2,1
1225628622,R,3,1
1225628622,R,10,0
1225628622,R,11,1
1225628622,R,17,1
1225628622,R,18,0
1225628623,G,3,1
1225628623,G,9,1
1225628623,G,17,0
1225628623,G,19,1
1225628623,G,22,0
1225628623,G,23,1
1225628623,G,31,0
1225628623,E,4,1
1225628623,E,5,1
1225628623,E,9,1
1225628623,R,1,1
1225628623,R,2,1
1225628623,R,3,1
1225628623,R,10,0
1225628623,R,11,1
1225628623,R,17,1
1225628623,R,18,1
1225628624,G,3,1
1225628624,G,9,1
1225628624,G,17,0
1225628624,G,19,1
1225628624,G,22,0
1225628624,G,23,1
1225628624,G,31,0
1225628624,E,4,1
1225628624,E,5,1
1225628624,E,9,1
1225628624,R,1,1
1225628624,R,2,1
1225628624,R,3,1
1225628624,R,10,0
1225628624,R,11,1
1225628624,R,17,1
1225628624,R,18,0
1225628625,G,3,1
1225628625,G,9,0
1225628625,G,17,0
1225628625,G,19,1
1225628625,G,22,0
1225628625,G,23,1
1225628625,G,31,0
1225628625,E,4,1
1225628625,E,5,1
1225628625,E,9,1
1225628625,R,1,1
1225628625,R,2,1
1225628625,R,3,1
1225628625,R,10,0
1225628625,R,11,1
1225628625,R,17,0
1225628625,R,18,0
1225628626,G,3,1
1225628626,G,9,0
1225628626,G,17,0
1225628626,G,19,1
1225628626,G,22,0
1225628626,G,23,1
1225628626,G,31,0
1225628626,E,4,1
1225628626,E,5,1
1225628626,E,9,1
1225628626,R,1,1
1225628626,R,2,1
1225628626,R,3,1
1225628626,R,10,0
1225628626,R,11,1
1225628626,R,17,0
1225628626,R,18,0
1225628627,G,3,1
1225628627,G,9,1
1225628627,G,17,0
1225628627,G,19,1
1225628627,G,22,0
1225628627,G,23,1
1225628627,G,31,0
1225628627,E,4,1
1225628627,E,5,1
1225628627,E,9,1
1225628627,R,1,1
1225628627,R,2,1
1225628627,R,3,1
1225628627,R,10,0
1225628627,R,11,1
1225628627,R,17,1
1225628627,R,18,0
1225628628,G,3,1
1225628628,G,9,1
1225628628,G,17,0
1225628628,G,19,1
1225628628,G,22,0
1225628628,G,23,1
1225628628,G,31,0
1225628628,E,4,1
1225628628,E,5,1
1225628628,E,9,1
1225628628,R,1,1
1225628628,R,2,1
1225628628,R,3,1
1225628628,R,10,0
1225628628,R,11,1
1225628628,R,17,1
1225628628,R,18,0
1225628629,G,3,1
1225628629,G,9,1
1225628629,G,17,0
1225628629,G,19,1
1225628629,G,22,0
1225628629,G,23,1
1225628629,G,31,0
1225628629,E,4,1
1225628629,E,5,1
1225628629,E,9,1
1225628629,R,1,1
1225628629,R,2,1
1225628629,R,3,1
1225628629,R,10,0
1225628629,R,11,1
1225628629,R,17,1
1225628629,R,18,1
1225628630,G,3,1
1225628630,G,9,1
1225628630,G,17,0
1225628630,G,19,1
1225628630,G,22,0
1225628630,G,23,1
1225628630,G,31,0
1225628630,E,4,1
1225628630,E,5,1
1225628630,E,9,1
1225628630,R,1,1
1225628630,R,2,1
1225628630,R,3,1
1225628630,R,10,0
1225628630,R,11,1
1225628630,R,17,1
1225628630,R,18,0
1225628631,G,3,1
1225628631,G,9,1
1225628631,G,17,0
1225628631,G,19,1
1225628631,G,22,0
1225628631,G,23,1
1225628631,G,31,0
1225628631,E,4,1
1225628631,E,5,1
1225628631,E,9,1
1225628631,R,1,1
1225628631,R,2,1
1225628631,R,3,1
1225628631,R,10,0
1225628631,R,11,1
1225628631,R,17,1
1225628631,R,18,0
1225628632,G,3,1
1225628632,G,9,1
1225628632,G,17,1
1225628632,G,19,1
1225628632,G,22,0
1225628632,G,23,1
1225628632,G,31,0
1225628632,E,4,1
1225628632,E,5,1
1225628632,E,9,1
1225628632,R,1,1
1225628632,R,2,1
1225628632,R,3,1
1225628632,R,10,0
1225628632,R,11,1
1225628632,R,17,1
1225628632,R,18,0
1225628633,G,2,0
1225628633,G,3,1
1225628633,G,9,1
1225628633,G,17,1
1225628633,G,19,1
1225628633,G,22,0
1225628633,G,23,1
1225628633,G,31,0
1225628633,E,4,1
1225628633,E,5,1
1225628633,E,9,1
1225628633,R,1,1
1225628633,R,2,1
1225628633,R,3,1
1225628633,R,10,0
1225628633,R,11,1
1225628633,R,17,1
1225628633,R,18,0
1225628634,G,2,0
1225628634,G,3,1
1225628634,G,9,1
1225628634,G,17,0
1225628634,G,19,1
1225628634,G,22,0
1225628634,G,23,1
1225628634,G,31,0
1225628634,E,4,1
1225628634,E,5,1
1225628634,E,9,1
1225628634,R,1,1
1225628634,R,2,1
1225628634,R,3,1
1225628634,R,10,0
1225628634,R,11,1
1225628634,R,17,1
1225628634,R,18,0
1225628635,G,2,0
1225628635,G,3,1
1225628635,G,9,1
1225628635,G,17,0
1225628635,G,19,1
1225628635,G,22,0
1225628635,G,23,1
1225628635,G,31,0
1225628635,E,4,1
1225628635,E,5,1
1225628635,E,9,1
1225628635,R,1,1
1225628635,R,2,1
1225628635,R,3,1
1225628635,R,10,0
1225628635,R,11,1
1225628635,R,17,1
1225628635,R,18,0
1225628636,G,2,0
1225628636,G,3,1
1225628636,G,9,1
1225628636,G,17,0
1225628636,G,19,1
1225628636,G,22,0
1225628636,G,23,1
1225628636,G,31,1
1225628636,E,4,1
1225628636,E,5,1
1225628636,E,9,1
1225628636,R,1,1
1225628636,R,2,1
1225628636,R,3,1
1225628636,R,11,1
1225628636,R,17,1
1225628636,R,18,1
1225628636,R,24,0
1225628637,G,3,1
1225628637,G,6,1
1225628637,G,9,1
1225628637,G,17,0
1225628637,G,19,1
1225628637,G,22,0
1225628637,G,23,1
1225628637,G,31,0
1225628637,E,4,1
1225628637,E,5,1
1225628637,E,9,1
1225628637,R,1,1
1225628637,R,2,1
1225628637,R,3,1
1225628637,R,10,0
1225628637,R,11,1
1225628637,R,17,1
1225628637,R,18,0
1225628638,G,1,0
1225628638,G,3,1
1225628638,G,6,1
1225628638,G,9,1
1225628638,G,17,0
1225628638,G,19,1
1225628638,G,22,0
1225628638,G,23,1
1225628638,G,31,0
1225628638,E,4,1
1225628638,E,5,1
1225628638,E,9,1
1225628638,R,1,1
1225628638,R,2,1
1225628638,R,3,1
1225628638,R,10,0
1225628638,R,11,1
1225628638,R,17,1
1225628638,R,18,0
1225628639,G,3,1
1225628639,G,6,1
1225628639,G,9,1
1225628639,G,17,0
1225628639,G,19,1
1225628639,G,22,0
1225628639,G,23,1
1225628639,G,31,0
1225628639,E,4,1
1225628639,E,5,1
1225628639,E,9,1
1225628639,R,1,1
1225628639,R,2,1
1225628639,R,3,1
1225628639,R,10,1
1225628639,R,11,1
1225628639,R,17,1
1225628639,R,18,0
1225628640,G,3,1
1225628640,G,6,1
1225628640,G,9,1
1225628640,G,17,0
1225628640,G,19,1
1225628640,G,22,0
1225628640,G,23,1
1225628640,G,31,0
1225628640,E,4,1
1225628640,E,5,1
1225628640,E,9,1
1225628640,R,1,1
1225628640,R,2,1
1225628640,R,3,1
1225628640,R,10,1
1225628640,R,11,1
1225628640,R,17,1
1225628640,R,18,0
1225628641,G,3,1
1225628641,G,9,1
1225628641,G,17,0
1225628641,G,19,1
1225628641,G,22,0
1225628641,G,23,1
1225628641,G,31,0
1225628641,E,4,1
1225628641,E,5,1
1225628641,E,9,1
1225628641,R,1,1
1225628641,R,2,1
1225628641,R,3,1
1225628641,R,10,1
1225628641,R,11,1
1225628641,R,17,1
1225628641,R,18,1
1225628642,G,3,1
1225628642,G,6,1
1225628642,G,9,1
1225628642,G,17,0
1225628642,G,19,1
1225628642,G,22,0
1225628642,G,23,1
1225628642,G,31,0
1225628642,E,4,1
1225628642,E,5,1
1225628642,E,9,1
1225628642,R,1,1
1225628642,R,2,1
1225628642,R,3,1
1225628642,R,10,0
1225628642,R,11,1
1225628642,R,17,1
1225628642,R,18,1
1225628643,G,3,1
1225628643,G,9,1
1225628643,G,17,0
1225628643,G,19,1
1225628643,G,22,0
1225628643,G,23,1
1225628643,G,31,0
1225628643,E,4,1
1225628643,E,5,1
1225628643,E,9,1
1225628643,R,1,1
1225628643,R,2,1
1225628643,R,3,1
1225628643,R,10,0
1225628643,R,11,1
1225628643,R,17,1
1225628643,R,18,1
1225628644,G,3,1
1225628644,G,6,1
1225628644,G,9,1
1225628644,G,17,0
1225628644,G,19,1
1225628644,G,22,0
1225628644,G,23,1
1225628644,G,31,0
1225628644,E,4,1
1225628644,E,5,1
1225628644,E,9,1
1225628644,R,1,1
1225628644,R,2,1
1225628644,R,3,1
1225628644,R,10,0
1225628644,R,11,1
1225628644,R,17,1
1225628644,R,18,1
1225628644,R,24,1
1225628645,G,2,0
1225628645,G,3,1
1225628645,G,6,1
1225628645,G,9,1
1225628645,G,17,0
1225628645,G,19,1
1225628645,G,22,0
1225628645,G,23,1
1225628645,G,31,0
1225628645,E,4,1
1225628645,E,5,1
1225628645,E,9,1
1225628645,R,1,1
1225628645,R,2,1
1225628645,R,3,1
1225628645,R,10,0
1225628645,R,11,1
1225628645,R,17,1
1225628645,R,18,1
1225628645,R,24,1
1225628646,G,2,0
1225628646,G,3,1
1225628646,G,6,1
1225628646,G,9,1
1225628646,G,17,0
1225628646,G,19,1
1225628646,G,23,1
1225628646,G,31,0
1225628646,E,4,1
1225628646,E,5,1
1225628646,E,9,1
1225628646,R,1,1
1225628646,R,2,1
1225628646,R,3,1
1225628646,R,10,0
1225628646,R,11,1
1225628646,R,17,1
1225628646,R,18,0
1225628646,R,24,0
1225628647,G,3,1
1225628647,G,6,1
1225628647,G,9,1
1225628647,G,17,0
1225628647,G,19,1
1225628647,G,23,1
1225628647,G,31,0
1225628647,E,4,1
1225628647,E,5,1
1225628647,E,9,1
1225628647,E,11,1
1225628647,R,1,1
1225628647,R,2,1
1225628647,R,3,1
1225628647,R,10,0
1225628647,R,11,1
1225628647,R,17,1
1225628647,R,18,1
1225628647,R,24,0
1225628648,G,2,0
1225628648,G,3,1
1225628648,G,6,0
1225628648,G,9,1
1225628648,G,17,0
1225628648,G,19,1
1225628648,G,22,0
1225628648,G,23,1
1225628648,G,31,0
1225628648,E,4,1
1225628648,E,5,1
1225628648,E,9,1
1225628648,E,11,1
1225628648,R,1,1
1225628648,R,2,1
1225628648,R,3,1
1225628648,R,10,0
1225628648,R,11,1
1225628648,R,17,1
1225628648,R,18,0
1225628649,G,3,1
1225628649,G,6,1
1225628649,G,9,1
1225628649,G,17,0
1225628649,G,19,1
1225628649,G,22,0
1225628649,G,23,1
1225628649,E,4,1
1225628649,E,5,1
1225628649,E,9,1
1225628649,E,11,1
1225628649,R,1,1
1225628649,R,2,1
1225628649,R,3,1
1225628649,R,10,0
1225628649,R,11,1
1225628649,R,17,1
1225628649,R,18,1
1225628649,R,24,0
1225628650,G,3,1
1225628650,G,6,1
1225628650,G,9,1
1225628650,G,17,0
1225628650,G,19,1
1225628650,G,22,0
1225628650,G,23,1
1225628650,G,31,0
1225628650,E,4,1
1225628650,E,5,1
1225628650,E,9,1
1225628650,E,11,1
1225628650,R,1,1
1225628650,R,2,1
1225628650,R,3,1
1225628650,R,10,0
1225628650,R,11,1
1225628650,R,17,1
1225628650,R,18,1
1225628651,G,2,0
1225628651,G,3,1
1225628651,G,6,0
1225628651,G,9,1
1225628651,G,17,0
1225628651,G,19,1
1225628651,G,22,0
1225628651,G,23,1
1225628651,E,4,1
1225628651,E,5,1
1225628651,E,9,1
1225628651,E,11,1
1225628651,R,1,1
1225628651,R,2,1
1225628651,R,3,1
1225628651,R,10,0
1225628651,R,11,1
1225628651,R,17,1
1225628651,R,18,1
1225628652,G,2,0
1225628652,G,3,1
1225628652,G,6,0
1225628652,G,9,1
1225628652,G,17,0
1225628652,G,19,1
1225628652,G,22,0
1225628652,G,23,1
1225628652,G,31,0
1225628652,E,4,1
1225628652,E,5,1
1225628652,E,9,1
1225628652,E,11,0
1225628652,R,1,1
1225628652,R,2,0
1225628652,R,3,1
1225628652,R,11,1
